id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,ingredients,rating
2704,Maui Kuia,U.S.A.,2021,U.S.A.,"Kuia Estate, Hawaii, lot 083122",70,3,"B,S,C",4
1367,Maverick,U.S.A.,2014,Belize,Maya Mountain,70,2,"B,S",3
1367,Maverick,U.S.A.,2014,Dominican Republic,Elvesia,70,2,"B,S",3
1430,Maverick,U.S.A.,2014,Peru,Tumbes,82,2,"B,S",3
1430,Maverick,U.S.A.,2014,Peru,"Morropon, Norandiono Coop, Piura",63,3,"B,S,C",4
2482,Maverick,U.S.A.,2020,U.S.A.,"Hawai'i Island, Big Island, Mauna Kea",70,3,"B,S,C",3
2486,Maverick,U.S.A.,2020,Vietnam,"Dak Nong, Marou Cacao",75,3,"B,S,C",3
2482,Maverick,U.S.A.,2020,Madagascar,"Akesson P., Sambirano",65,3,"B,S,C",3
1728,Mayacama,U.S.A.,2016,Dominican Republic,Hispaniola,72,2,"B,S",3
2474,McGuire,Canada,2020,Guatemala,"Cahabon E., ""Adioesmac""",70,3,"B,S,C",2
2478,McGuire,Canada,2020,Belize,"Maya Mountain, Toledo",70,3,"B,S,C",3
1287,Meadowlands,U.S.A.,2014,Bolivia,Bolivia,70,2,"B,S",2
1287,Meadowlands,U.S.A.,2014,Venezuela,Venezuela,70,2,"B,S",3
1287,Meadowlands,U.S.A.,2014,Belize,Belize,70,2,"B,S",3
1291,Meadowlands,U.S.A.,2014,Nicaragua,"Nicaragua, w/ inbs",70,2,"B,S",3
1291,Meadowlands,U.S.A.,2014,Dominican Republic,Dominican Republic,70,2,"B,S",4
2362,Mellow,Denmark,2019,Ecuador,"Camino Verde, Duran Region",85,2,"B,S*",2
2362,Mellow,Denmark,2019,Dominican Republic,"Oko Caribe, El Cibao, 2018 Harvest",70,2,"B,S*",3
2362,Mellow,Denmark,2019,Philippines,"Kablon Farms, Mindanao Island, 2018 harvest",70,2,"B,S*",3
2362,Mellow,Denmark,2019,Tanzania,"Kokoa Kamili, 2018 harvest, Mbingu Village",70,2,"B,S*",3
837,Menakao (aka Cinagra),Madagascar,2012,Madagascar,Madagascar,80,4,"B,S,C,L",2
841,Menakao (aka Cinagra),Madagascar,2012,Madagascar,Madagascar,72,4,"B,S,C,L",2
1347,Mesocacao,Honduras,2014,Honduras,Honduras,80,3,"B,S,C",3
1351,Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",70,3,"B,S,C",3
1347,Mesocacao,Honduras,2014,Honduras,Honduras,70,3,"B,S,C",4
1351,Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",80,3,"B,S,C",4
1494,Mesocacao,Honduras,2015,El Salvador,El Salvador,80,3,"B,S,C",3
1494,Mesocacao,Honduras,2015,El Salvador,El Salvador,70,3,"B,S,C",3
2250,Mestico,Brazil,2018,Brazil,"Fazenda Bonanca, Bahia",75,3,"B,S,C",2
1267,Metiisto,Sweden,2014,Brazil,"Fazenda Sempre Firme P., Bahia, batch 7",70,3,"B,S,C",3
1267,Metiisto,Sweden,2014,Madagascar,"Akesson Estate, batch 10",72,3,"B,S,C",4
2166,Metiisto,Australia,2018,Solomon Islands,"Patovaki, Paspaskato Is",72,3,"B,S,C",3
2170,Metiisto,Australia,2018,Solomon Islands,Tenaru,67,3,"B,S,C",4
1688,Metropolitan,Amsterdam,2015,Blend,South America,70,3,"B,S,V",4
2210,Meybol,Germany,2018,Peru,Piura Blanco,70,3,"B,S,C",4
24,Michel Cluizel,France,2006,Blend,Carre Amer,60,4,"B,S,C,V",2
24,Michel Cluizel,France,2006,Blend,Carre Grand Noir,85,4,"B,S,C,V",2
81,Michel Cluizel,France,2006,Blend,Noir Infini,99,4,"B,S,C,V",2
24,Michel Cluizel,France,2006,Sao Tome,Tamarina,70,4,"B,S,C,V",3
24,Michel Cluizel,France,2006,Dominican Republic,Los Ancones P.,67,4,"B,S,C,V",4
24,Michel Cluizel,France,2006,Madagascar,Mangaro P.,65,4,"B,S,C,V",4
24,Michel Cluizel,France,2006,Papua New Guinea,Maralumi P.,64,4,"B,S,C,V",4
117,Michel Cluizel,France,2007,Venezuela,"Carenero Superior, Concepcion",66,4,"B,S,C,V",4
135,Michel Cluizel,France,2007,Sao Tome,Vila Gracinda,67,4,"B,S,C,V",4
963,Michel Cluizel,France,2012,Mexico,"Chiapas, Mokaya P.",66,4,"B,S,C,V",4
2020,Michel Cluizel,France,2017,Colombia,El Jardin,69,4,"B,S,C,V",3
2270,Michel Cluizel,France,2019,Brazil,Riachuelo Plantation,70,4,"B,S,C,V",3
2438,Michel Cluizel,France,2019,Guatemala,La Laguna Plantation,70,4,"B,S,C,V",4
887,Middlebury,U.S.A.,2012,Blend,Houseblend,65,4,"B,S*,C,Sa",2
887,Middlebury,U.S.A.,2012,Bolivia,Alto Beni,75,4,"B,S*,C,Sa",2
887,Middlebury,U.S.A.,2012,Indonesia,"Balinese, Java",70,4,"B,S*,C,Sa",2
1117,Middlebury,U.S.A.,2013,Dominican Republic,La Red,75,3,"B,S*,Sa",2
1117,Middlebury,U.S.A.,2013,Belize,Belize,80,4,"B,S,C,Sa",3
1538,Middlebury,U.S.A.,2015,Tanzania,Kokoa Kamili,75,3,"B,S,C",3
1490,Middlebury,U.S.A.,2015,Belize,Maya Mountain,80,3,"B,S,C",4
1490,Middlebury,U.S.A.,2015,Trinidad,San Juan Estate,70,3,"B,S,C",4
1538,Middlebury,U.S.A.,2015,Nicaragua,"Matagalpa, Cacao Bisiesto",70,3,"B,S,C",4
1490,Middlebury,U.S.A.,2015,Dominican Republic,Oko Caribe,75,3,"B,S,C",4
1490,Middlebury,U.S.A.,2015,Venezuela,"Patanemo, Epoch, Donaldo",75,3,"B,S,C",4
2112,Mike & Becky,Belgium,2018,Dominican Republic,"Oko Caribe, hispaniola, 2017 harvest",70,3,"B,S,C",3
2112,Mike & Becky,Belgium,2018,India,Idukki,70,3,"B,S,C",3
2114,Mike & Becky,Belgium,2018,Peru,"Maranon, 2017 harvest",70,3,"B,S,C",3
2112,Mike & Becky,Belgium,2018,Belize,"San Jose, Toledo, 2017 harvest",70,3,"B,S,C",4
825,Millcreek Cacao Roasters,U.S.A.,2012,Ecuador,Ecuador,70,4,"B,S,C,V",4
1073,Millcreek Cacao Roasters,U.S.A.,2013,Ecuador,Ecuador,70,4,"B,S,C,V",2
2346,Millesime,Belgium,2019,Ecuador,"Los Rios, Arriba, 2017 Harvest",70,3,"B,S,C",3
2346,Millesime,Belgium,2019,India,"Kaithapara Village, Idukki, Kerala, 2017 H.",74,3,"B,S,C",3
2346,Millesime,Belgium,2019,Brazil,"Fazenda Leolinad, Bahia, 2017 H.",76,3,"B,S,C",3
2566,Millesime,Belgium,2021,Panama,Bocas del Toro,75,3,"B,S,C",3
2570,Millesime,Belgium,2021,India,Kaithapara,74,3,"B,S,C",3
2570,Millesime,Belgium,2021,Tanzania,Kilombero Valley,90,3,"B,S,C",3
2214,Milton,Japan,2018,Brazil,Bahia,70,2,"B,S",3
2214,Milton,Japan,2018,Vietnam,Ben Tre,70,2,"B,S",3
2210,Milton,Japan,2018,Madagascar,Ambanja,70,2,"B,S",4
2214,Milton,Japan,2018,Peru,"Piura Gran Blanco, Sisyu & Kiriyana Phoenix",70,2,"B,S",4
607,Mindo,U.S.A.,2010,Ecuador,Ecuador,77,3,"B,S,C",3
2382,Mindo,U.S.A.,2019,Ecuador,"Ecuador, lot# 181220",67,3,"B,S,C",3
1920,Minimal,Japan,2016,Haiti,"Acul-du-Nord, 2015",70,2,"B,S",4
1960,Mirzam,U.A.E.,2017,Papua New Guinea,Papua New Guinea,72,2,"B,S",3
1960,Mirzam,U.A.E.,2017,Madagascar,Madagascar,72,2,"B,S",3
1960,Mirzam,U.A.E.,2017,India,India,65,3,"B,S,C",4
1960,Mirzam,U.A.E.,2017,Vietnam,Vietnam,65,2,"B,S",4
2370,Mirzam,U.A.E.,2019,Tanzania,Kokoa Kamili,72,3,"B,S,C",4
2458,Misina,Czech Republic,2020,Vietnam,Vietnam,70,3,"B,S,C",4
1626,Mission,Brazil,2015,Brazil,"Bahia, Fazenda Venturosa",70,2,"B,S",4
1880,Mission,Brazil,2016,Brazil,"Fazenda Camboa, Bahia",75,2,"B,S",4
2354,Mission,Brazil,2019,Puerto Rico,"Puerto Rico, 2018 harvest",70,3,"B,S,C",3
955,Mita,Colombia,2012,Colombia,Tumaco,65,null,null,2
607,Moho,U.S.A.,2010,Belize,"Umoho R., Toledo District, San Felipe",67,3,"B,S,C",3
1030,Moho,U.S.A.,2013,Belize,Toledo District,72,3,"B,S,C",3
1026,Moho,U.S.A.,2013,Belize,"Toledo District, w/ nibs",73,3,"B,S,C",3
2198,Moka Origins,U.S.A.,2018,Brazil,Brazil,72,3,"B,S,C",2
2170,Moka Origins,U.S.A.,2018,Cameroon,"Kombone Village, 2018 Harvest",68,2,"B,S",3
2350,Moka Origins,U.S.A.,2019,Sierra Leone,Gola Rainforest,72,3,"B,S,C",3
2338,Moka Origins,U.S.A.,2019,Dominican Republic,Zorzal Estate,70,2,"B,S",4
2450,Moka Origins,U.S.A.,2019,Tanzania,Kokoa Kamili,72,2,"B,S",4
2648,Moku,U.S.A.,2021,Madagascar,"Bejofo, batch 7",70,3,"B,S,C",3
2652,Moku,U.S.A.,2021,Dominican Republic,"Zorzal, batch 8",70,3,"B,S,C",3
1618,Molucca,U.S.A.,2015,Indonesia,Indonesia,70,2,"B,S",3
1614,Molucca,U.S.A.,2015,Dominican Republic,La Red,70,2,"B,S",3
1618,Molucca,U.S.A.,2015,Peru,Peru,70,2,"B,S",3
661,Momotombo,Nicaragua,2011,Nicaragua,Matagalpa,70,2,"B,S",3
661,Momotombo,Nicaragua,2011,Nicaragua,Mombacho,70,2,"B,S",3
2142,Momotombo,Nicaragua,2018,Nicaragua,Nueva Waslala,70,3,"B,S,C",3
1812,Monarque,Canada,2016,Dominican Republic,Oko Caribe,72,2,"B,S",4
2680,Monarque,Canada,2021,Philippines,"Kablon, lot 07 (made for Etat de Choc)",76,3,"B,S,C",4
1391,Monsieur Truffe,Australia,2014,Papua New Guinea,Papaua New Guinea,70,null,null,3
2222,Monsoon,U.S.A.,2018,Mexico,Chiapas,70,3,"B,S,C",3
2656,Monsoon,U.S.A.,2021,Peru,"Ucayali, batch 9",72,3,"B,S,C",4
2542,Monsoon,U.S.A.,2021,Ecuador,"Esmeraldas, batch 9",75,2,"B,S",4
1654,Montecristi,Ecuador,2015,Ecuador,Manabi,70,null,null,3
1654,Montecristi,Ecuador,2015,Ecuador,Manabi,63,null,null,4
1658,Montecristi,Ecuador,2015,Ecuador,Manabi,85,null,null,4
2490,MUCHO,Mexico,2020,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas",70,3,"B,S,C",3
1462,Muchomas (Mesocacao),U.S.A.,2015,Nicaragua,Nicaragua,70,3,"B,S,C",4
1462,Muchomas (Mesocacao),U.S.A.,2015,Nicaragua,Nicaragua,80,3,"B,S,C",4
2190,Musee du Chocolat Theobroma,Japan,2018,Venezuela,Chuao,70,2,"B,S",4
1896,Mutari,U.S.A.,2016,Dominican Republic,"Oko Caribe, batch 1 SRB",71,2,"B,S",3
1896,Mutari,U.S.A.,2016,Tanzania,"Kokoa Kamili, batch 1 SRB",68,2,"B,S",3
1900,Mutari,U.S.A.,2016,Madagascar,"Ambanja, batch 1 SRB",68,2,"B,S",3
1900,Mutari,U.S.A.,2016,Vietnam,"Tien Giang, batch 1 SRB",80,2,"B,S",3
1049,Nahua,Costa Rica,2013,Costa Rica,"Costa Rica, Oscuro",58,3,"B,S,C",2
1049,Nahua,Costa Rica,2013,Costa Rica,"Costa Rica, Oscuro",70,3,"B,S,C",3
867,Naive,Lithuania,2012,Grenada,Grenada,71,4,"B,S,C,V",2
1046,Naive,Lithuania,2013,Blend,Trinidad & Tobago,70,4,"B,S,C,L",4
1133,Naive,Lithuania,2013,Peru,"Maranon Canyon, Fortunato No. 4",78,4,"B,S,C,L",4
1399,Naive,Lithuania,2014,Venezuela,"Chuao, lot 0077",75,4,"B,S,C,L",3
1399,Naive,Lithuania,2014,Venezuela,"Barinas, lot 0077",70,4,"B,S,C,L",3
1379,Naive,Lithuania,2014,Nicaragua,Nicaragua,70,4,"B,S,C,L",3
2458,Naive,Lithuania,2019,Nicaragua,"Rugoso, nanolot for Cacao Review",67,3,"B,S,C",3
2418,Naive,Lithuania,2019,El Salvador,"Finca Concepcion, nano-lot",70,3,"B,S,C",3
1007,Nanea,U.S.A.,2013,U.S.A.,Criollo Blend,85,null,null,4
1403,Nathan Miller,U.S.A.,2014,Peru,Peru,72,2,"B,S",2
1403,Nathan Miller,U.S.A.,2014,Dominican Republic,Hispaniola,70,2,"B,S*",2
1403,Nathan Miller,U.S.A.,2014,Madagascar,Madagascar,73.5,2,"B,S",2
1403,Nathan Miller,U.S.A.,2014,Ghana,Ghana,70,3,"B,S,C",4
2060,Nearynogs,Ireland,2018,Dominican Republic,"Hispaniola, batch 170308",70,2,"B,S",3
15,Neuhaus (Callebaut),Belgium,2006,Blend,West Africa,73,5,"B,S,C,V,L",2
15,Neuhaus (Callebaut),Belgium,2006,Sao Tome,Sao Tome,75,5,"B,S,C,V,L",3
24,Neuhaus (Callebaut),Belgium,2006,Venezuela,Ocumare,71,5,"B,S,C,V,L",3
135,Neuhaus (Callebaut),Belgium,2007,Blend,Dark,73,5,"B,S,C,V,L",1
230,Neuhaus (Callebaut),Belgium,2008,Trinidad,Manickchand Estate,67,5,"B,S,C,V,L",4
531,Neuhaus (Callebaut),Belgium,2010,Papua New Guinea,Papua New Guinea,70,5,"B,S,C,V,L",2
1526,Nibble,U.S.A.,2015,Venezuela,Patanemo,72,2,"B,S",2
1526,Nibble,U.S.A.,2015,Dominican Republic,Elvesia P.,72,2,"B,S",3
1526,Nibble,U.S.A.,2015,Madagascar,"Ambanja, Sambirano Valley",72,2,"B,S",3
1526,Nibble,U.S.A.,2015,Peru,Tumbes,72,2,"B,S",3
2134,Nibble,U.S.A.,2018,Brazil,Bahia,72,2,"B,S",3
1022,Night Owl,U.S.A.,2013,Peru,Peru,75,3,"B,S,C",3
1022,Night Owl,U.S.A.,2013,Ecuador,Ecuador,75,3,"B,S,C",4
2398,Nikoa,Ecuador,2019,Ecuador,"Los Rios, Dec. 2018 H., Batch 2",72,3,"B,S,C",4
2142,Nina,Peru,2018,Peru,Chazuta,70,3,"B,S,C",3
2162,Ninth (9th) & Larkin,U.S.A.,2018,Vietnam,"Ben Tre, batch VNBT186",72,3,"B,S,C",3
2158,Ninth (9th) & Larkin,U.S.A.,2018,Tanzania,"Kokoa Kamili, Kilobmbero batch TK186",72,3,"B,S,C",3
2174,Ninth (9th) & Larkin,U.S.A.,2018,Dominican Republic,Oko Caribe,72,3,"B,S,C",3
2282,Ninth (9th) & Larkin,U.S.A.,2019,Fiji,"Matasawalevu, batch FJMA1",74,3,"B,S,C",3
2394,Ninth (9th) & Larkin,U.S.A.,2019,Colombia,"Sierra Nevada, batch CSN192",72,3,"B,S,C",3
1295,Noble Bean aka Jerjobo,U.S.A.,2014,Ghana,Ghana,75,4,"B,S*,V,L",3
1299,Noble Bean aka Jerjobo,U.S.A.,2014,Belize,Moho Valley,75,4,"B,S*,V,L",3
1299,Noble Bean aka Jerjobo,U.S.A.,2014,Peru,Maranon Canyon,75,4,"B,S*,V,L",3
837,Noir d' Ebine,U.S.A.,2012,Venezuela,Venezuela,70,null,null,3
841,Noir d' Ebine,U.S.A.,2012,Ecuador,Ecuador,70,null,null,3
935,Nova Monda,Nicaragua,2012,Nicaragua,"La Dalia, Matagalpa,cacao Bisesto,green label",75,2,"B,S",3
931,Nova Monda,Nicaragua,2012,Nicaragua,"La Patriota, cacao Indio, purple label",70,2,"B,S",3
935,Nova Monda,Nicaragua,2012,Ecuador,"Punta Galera, cacao Nacional, gold label",80,2,"B,S",3
1458,Nuance,U.S.A.,2015,Ecuador,"Ecuador, 2013",70,2,"B,S",3
1458,Nuance,U.S.A.,2015,Venezuela,"Canoabo, 2013, batch 2642",70,2,"B,S",3
1458,Nuance,U.S.A.,2015,Madagascar,"Sambirano Valley, 2012, batch 3062",70,2,"B,S",4
1454,Nuance,U.S.A.,2015,Ghana,"Ghana, 2013, batch 3581",70,2,"B,S",4
1470,Nuance,U.S.A.,2015,Dominican Republic,La Red,70,2,"B,S",4
2486,Nuance,U.S.A.,2020,Nigeria,"Akwa Ibom, 2017 h., batch 19762",70,3,"B,S,C",3
2486,Nuance,U.S.A.,2020,Vietnam,"Lam Dong, 2016 h., batch 20111",70,3,"B,S,C",3
1876,Nugali,Brazil,2016,Brazil,Fazenda Leolinda,70,3,"B,S,C",4
478,Oakland Chocolate Co.,U.S.A.,2010,Jamaica,Jamaica,70,5,"B,S,C,V,L",2
1638,Obolo,Chile,2015,Peru,"Pangoa, w/ nibs",70,2,"B,S",4
2386,Obolo,Chile,2019,Peru,"Pangoa, 2018, batch 1584 - E",70,2,"B,S",4
1558,Ocelot,Scotland,2015,Congo,Virunga,70,3,"B,S,C",4
1558,Ocelot,Scotland,2015,Peru,Piura,75,3,"B,S,C",4
1411,Ocho,New Zealand,2014,Papua New Guinea,"PNG, Devotion, batch 96, gogol naru",66,2,"B,S",3
1411,Ocho,New Zealand,2014,Papua New Guinea,"PNG, Revolution, WAG1",70,2,"B,S",3
1411,Ocho,New Zealand,2014,Papua New Guinea,"PNG, Voodoo, batch 95",88,2,"B,S",3
1411,Ocho,New Zealand,2014,Papua New Guinea,"PNG, Nib Bar, WAG1",74,2,"B,S",4
1760,Ocho,New Zealand,2016,Samoa,Sang Yum Coop,100,1,B,3
1760,Ocho,New Zealand,2016,Samoa,Sang Yum Coop,70,2,"B,S",4
2490,Odyssey,U.S.A.,2020,Guatemala,Cahabon,70,2,"B,S",3
2494,Odyssey,U.S.A.,2020,Tanzania,Kokoa Kamili,70,2,"B,S",3
2494,Odyssey,U.S.A.,2020,Uganda,Bundibugyo,70,2,"B,S",3
2494,Odyssey,U.S.A.,2020,India,Idukki Hills,70,2,"B,S",3
2498,Odyssey,U.S.A.,2020,Colombia,Arhuaca,70,2,"B,S",3
2494,Odyssey,U.S.A.,2020,Bolivia,"Tranquilidad, Wild",70,2,"B,S",4
2498,Odyssey,U.S.A.,2020,Vietnam,Ben Tre,70,2,"B,S",4
2582,Odyssey,U.S.A.,2021,Blend,"Elegant Asian Blend"", Vietnam, India",100,1,B,3
2704,Odyssey,U.S.A.,2021,Venezuela,Chuao,80,2,"B,S",3
2582,Odyssey,U.S.A.,2021,U.S.A.,Hawaii Kona,70,2,"B,S",3
2696,Odyssey,U.S.A.,2021,Peru,Ucayali,70,2,"B,S",3
2704,Odyssey,U.S.A.,2021,Venezuela,Chuao,70,2,"B,S",4
2566,Odyssey,U.S.A.,2021,Haiti,Pisa,70,2,"B,S",4
1594,Ohiyo,U.S.A.,2015,Trinidad,"San Juan Estate, Gran Couva",70,3,"B,S,C",3
1598,Ohiyo,U.S.A.,2015,Tanzania,Tanzania,70,3,"B,S,C",3
761,Oialla by Bojessen (Malmo),Germany,2011,Bolivia,"Sylvestre, Oialla",70,2,"B,S",4
2142,Oialla by Bojessen (Malmo),Germany,2018,Brazil,Beniano,78,3,"B,S,C",4
457,Olive and Sinclair,U.S.A.,2009,Blend,"Dark 67, Ghana, Domin. Rep",67,3,"B,S,C",3
457,Olive and Sinclair,U.S.A.,2009,Blend,"Dark 75, Ghana, Domin. Rep",75,3,"B,S,C",3
486,Olive and Sinclair,U.S.A.,2010,Dominican Republic,Dominican Republic prototype,72,3,"B,S,C",3
486,Olive and Sinclair,U.S.A.,2010,Ghana,Ghana prototype,72,3,"B,S,C",3
688,Olivia,Canada,2011,Blend,Carribean-Raw,76,5,"B,S,C,V,L",2
688,Olivia,Canada,2011,Blend,Carribean,76,5,"B,S,C,V,L",3
688,Olivia,Canada,2011,Blend,Carribean,85,5,"B,S,C,V,L",3
688,Olivia,Canada,2011,Blend,Carribean-Raw,85,5,"B,S,C,V,L",3
693,Omanhene,Ghana,2011,Ghana,Ghana,80,4,"B,S,C,L",3
1247,Omnom,Iceland,2014,Papua New Guinea,Papua New Guinea,70,3,"B,S,C",3
1247,Omnom,Iceland,2014,Madagascar,Madagascar,66,3,"B,S,C",4
1816,Omnom,Iceland,2016,Tanzania,"Kakao Kamili, Kilombero Valley",70,3,"B,S,C",4
2036,Omnom,Iceland,2018,Nicaragua,Nicaragua,73,3,"B,S,C",3
2514,Or Dubh,U.S.A.,2020,Madagascar,"Sambirano, Northern Ambanja, 2018 Harvest",70,2,"B,S",3
2518,Or Dubh,U.S.A.,2020,Vietnam,"Ben Tre, Mekond Delta, 2018 H.",70,2,"B,S",3
2518,Or Dubh,U.S.A.,2020,Tanzania,"Kokoa Kamili, Kilombero Valley, 2018 H.",70,2,"B,S",4
2680,Orfeve,Switzerland,2021,Colombia,"Tumaco, 2019 Harvest, b. 3/8-2",75,3,"B,S,C",3
2676,Orfeve,Switzerland,2021,Peru,"San Ignacio, 2020 Harvest, Cajamarca, b. 6/10-1",70,3,"B,S,C",3
2680,Orfeve,Switzerland,2021,Peru,"Piura, Gran Blanco, 2019 Harvest, b. 7/9-2",75,3,"B,S,C",3
2676,Orfeve,Switzerland,2021,Madagascar,"Bejofo Estate, 2019 Harvest, b. 4/6-2",75,3,"B,S,C",4
1161,organicfair,Canada,2013,Belize,Maya Mountain,74,3,"B,S,C",3
1165,organicfair,Canada,2013,Dominican Republic,La Red,72,3,"B,S,C",3
1165,organicfair,Canada,2013,Nicaragua,Nicaraqua,72,3,"B,S,C",3
1165,organicfair,Canada,2013,Dominican Republic,Caribe,72,3,"B,S,C",3
1165,organicfair,Canada,2013,Ecuador,Mindo,72,3,"B,S,C",3
2076,organicfair,South Africa,2018,Panama,Panama,71,3,"B,S,C",3
331,Original Beans (Felchlin),Switzerland,2009,Congo,"D.R. Congo, Cru Virunga",70,3,"B,S,C",3
341,Original Beans (Felchlin),Switzerland,2009,Peru,"Piura, Apotequil, ""Porcelana"" 72hr c.",75,3,"B,S,C",3
341,Original Beans (Felchlin),Switzerland,2009,Bolivia,"Alto Beni, Wild Harvest, Itenez R., 60hr c.",68,3,"B,S,C",3
733,Original Beans (Felchlin),Switzerland,2011,Bolivia,"Alto Beni, Wild Harvest, Itenez R. 24hr c.",66,3,"B,S,C",4
1438,Original Beans (Felchlin),Switzerland,2014,Papua New Guinea,Papua Kerafat,68,3,"B,S,C",3
1442,Original Beans (Felchlin),Switzerland,2014,Blend,"Grand Cru Blend No.1, 5 yr. Anniversary Ed",80,2,"B,S",3
24,Original Hawaiin Chocolate Factory,U.S.A.,2006,U.S.A.,"Hawai'i Island, Kona Estate, Hualalai Mtn",60,5,"B,S,C,V,L",3
316,Original Hawaiin Chocolate Factory,U.S.A.,2009,U.S.A.,"Hawai'i Island, Kona Grand Cru E.",60,5,"B,S,C,V,L",3
859,Orquidea,Peru,2012,Peru,Peru,65,4,"B,S,C,L",3
859,Orquidea,Peru,2012,Peru,Peru,72,4,"B,S,C,L",3
266,Pacari,Ecuador,2008,Ecuador,Raw,100,null,null,2
224,Pacari,Ecuador,2008,Ecuador,Esmeraldas,60,4,"B,S,C,L",3
224,Pacari,Ecuador,2008,Ecuador,Los Rios,72,4,"B,S,C,L",3
224,Pacari,Ecuador,2008,Ecuador,Manabi,65,4,"B,S,C,L",3
266,Pacari,Ecuador,2008,Ecuador,Raw,70,4,"B,S,C,L",4
721,Pacari,Ecuador,2011,Ecuador,Nube- prototype,70,4,"B,S,C,L",4
817,Pacari,Ecuador,2012,Ecuador,"Ecuador, raw",85,4,"B,S,C,L",3
863,Pacari,Ecuador,2012,Peru,Piura,70,4,"B,S,C,L",4
1415,Pacari,Ecuador,2014,Ecuador,Garaua,70,4,"B,S,C,L",3
1415,Pacari,Ecuador,2014,Ecuador,Cumbia,70,4,"B,S,C,L",4
1415,Pacari,Ecuador,2014,Ecuador,Montubia,70,4,"B,S,C,L",4
1415,Pacari,Ecuador,2014,Ecuador,Tangara,70,4,"B,S,C,L",4
1848,Pacari,Ecuador,2016,Colombia,"Sierra Nevada, Tutu Iku",70,4,"B,S,C,L",4
2234,Palet D'Or,Japan,2018,Vietnam,Vietnam,72,5,"B,S,C,V,L",3
2230,Palet D'Or,Japan,2018,Haiti,Haiti,70,5,"B,S,C,V,L",4
2234,Palet D'Or,Japan,2018,Cuba,Cuba,72,5,"B,S,C,V,L",4
1239,Palette de Bine,Canada,2014,Bolivia,"Alto Beni, Palos Blancos",72,2,"B,S",3
1303,Palette de Bine,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",75,2,"B,S",3
1399,Palette de Bine,Canada,2014,Blend,Duo- Gran Couva & Camino Verde,75,2,"B,S",4
1239,Palette de Bine,Canada,2014,Madagascar,Sambirano,78,2,"B,S",4
1399,Palette de Bine,Canada,2014,Trinidad,Gran Couva,70,2,"B,S",4
1570,Palette de Bine,Canada,2015,Bolivia,"Silvestre, La Paz, Beni",70,2,"B,S",3
1570,Palette de Bine,Canada,2015,Trinidad,"San Juan Estate, Gran Couva",70,2,"B,S*",3
1574,Palette de Bine,Canada,2015,Tanzania,Kokoa Kamili,72,2,"B,S",4
1574,Palette de Bine,Canada,2015,Vietnam,Lam Dong,72,2,"B,S",4
1720,Palette de Bine,Canada,2016,Guatemala,Lachua,70,2,"B,S",3
1720,Palette de Bine,Canada,2016,Belize,Maya Mtn,72,2,"B,S",3
1992,Palette de Bine,Canada,2017,Peru,Maranon,72,2,"B,S",3
2000,Palette de Bine,Canada,2017,Dominican Republic,Dominican Republic,75,2,"B,S",3
1992,Palette de Bine,Canada,2017,Haiti,Pisa,70,2,"B,S",4
2286,Palette de Bine,Canada,2019,Peru,"Maranon, batch 28",70,2,"B,S",4
1860,Pangea,Spain,2016,Fiji,Matasawalevu,76,2,"B,S",3
2334,Pangea,Spain,2019,Bolivia,"Alto Beni, batch 100518",76,2,"B,S",3
2334,Pangea,Spain,2019,Philippines,South Cotabato,76,2,"B,S",3
2298,Pangea,Spain,2019,Belize,Maya Mtn,75,2,"B,S",3
2298,Pangea,Spain,2019,Madagascar,Sambirano,76,2,"B,S",3
2302,Pangea,Spain,2019,Dominican Republic,Caribe,76,2,"B,S",3
2302,Pangea,Spain,2019,Peru,Chilique,71,2,"B,S",4
1363,Park 75,U.S.A.,2014,Blend,South America,65,3,"B,S,V",4
1251,Parliament,U.S.A.,2014,Bolivia,Alto Beni,70,2,"B,S",3
1255,Parliament,U.S.A.,2014,Dominican Republic,"Oko Caribe, batch 4",70,2,"B,S",4
1542,Parliament,U.S.A.,2015,Guatemala,"Lachua, Q'egchi families",70,2,"B,S",4
1856,Parliament,U.S.A.,2016,Tanzania,Kilombero Valley,70,2,"B,S",3
2274,Parre Chocolat,U.S.A.,2019,Guatemala,Guatemala,75,3,"B,S,C",3
2274,Parre Chocolat,U.S.A.,2019,Dominican Republic,Dominican Republic,75,3,"B,S,C",3
2278,Parre Chocolat,U.S.A.,2019,Colombia,Colombia,75,3,"B,S,C",3
1137,Pascha,Peru,2013,Peru,Peru,55,4,"B,S,C,V",2
1137,Pascha,Peru,2013,Peru,Peru,70,4,"B,S,C,V",3
196,Patric,U.S.A.,2007,Madagascar,Madagascar,70,3,"B,S,C",4
439,Patric,U.S.A.,2009,Madagascar,Madagascar,67,3,"B,S,C",4
439,Patric,U.S.A.,2009,Venezuela,"Rio Caribe, Paria Penninsula",70,3,"B,S,C",4
331,Patric,U.S.A.,2009,Madagascar,Madagascar,75,3,"B,S,C",4
636,Patric,U.S.A.,2011,Blend,Signature Blend,70,3,"B,S,C",4
