ID,Gender,Age,Customer_Type,Type_of_Travel,Class,Flight_Distance,Departure_Delay,Arrival_Delay,Rating,user_id,batch_id,processing_date
5267.0,Female,68.0 years,Returning,Personal,Economy,295,8,11.0,4.0,3714,9620,NOISE_951
5268.0,Male,50.0,Returning,Personal,Economy,383,0,0.0,2.0,7639,3235,NOISE_592
5269.0,Male,41.0,Returning,Personal,  Economy  ,351,0,0.0,5.0,4061,8434,NOISE_458
5270.0,Female,32.0,nan,Personal,Economy,351,0,0.0,4.0,2984,9125,NOISE_629
5271.0,Male,52.0,  Returning  ,Personal,Economy,351,0,11.0,3.0,1392,2773,NOISE_801
5272.0,Male,52.0,Returning,Personal,Economy,295,0,0.0,5.0,8750,7908,NOISE_774
5273.0,Male,9.0,Returning,Personal,  Economy  ,295,0,7.0,4.0,9082,8025,NOISE_652
5274.0,Female,24.0,  Returning  ,Personal,Economy,190,0,0.0,5.0,8222,1508,NOISE_865
5275.0,MALE,59.0,Returning,Personal,Economy,383,0,0.0,5.0,3464,4515,NOISE_121
5276.0,male,47.0,Returning,PERSONAL,Economy,351,0,0.0,4.0,5501,5971,NOISE_812
5277.0,Male,-100.0,  Returning  ,Personal,Economy,383,0 years,0.0,5.0,4552,9059,NOISE_794
5278.0,Male,57.0,Returning,Personal,Economy,351,18,8.0,2.0,8976,3075,NOISE_901
5279.0,Female,38.0,nan,  Personal  ,  Economy  ,351,0,5.0,5.0,1596,1428,NOISE_644
5280.0,Male,20.0,Returning,  Personal  ,Economy,351,11,3.0,4.0,7541,8288,NOISE_737
5281.0,Female,13.0,  Returning  ,Personal,  Economy  ,285,0,11.0,4.0,2359,8224,NOISE_517
5282.0,Female,66.0,Returning,  Personal  ,Economy,383,0,17.0,5.0,2931,5582,NOISE_751
5283.0,Male,69.0,Returning,personal,  Economy  ,351,0,-13.0,5.0,2848,1860,NOISE_479
5284.0,Male,9.0,Returning,Personal,Economy,383,0,0.0,5.0,1725,1637,NOISE_280
5285.0,Female,,Returning,Personal,Economy,351,11,12.0,5.0,6481,5851,NOISE_499
5286.0,Male,,Returning,Personal,Economy,190 years,0,0.0,1.0,8654,4855,NOISE_154
5287.0,Male,30.0,Returning,Personal,Economy,190,0,0.0,5.0,1468,7619,NOISE_484
5288.0,male,45.0,  Returning  ,Personal,Economy,351,39,38.0,4.0,6734,7893,NOISE_946
5289.0,Male,59.0,Returning,Personal,  Economy  ,351,0,0.0,3.0,4927,6081,NOISE_695
5290.0,Female,,RETURNING,Personal,Economy,190,0,0.0,4.0,9787,7468,NOISE_251
5291.0,Female,55.0,Returning,Personal,Economy,190,32,32.0,5.0,8952,3216,NOISE_584
5292.0,MALE,42.0,Returning,personal,Economy,383,0 years,0.0,4.0,2196,8106,NOISE_917
5293.0,Male,8.0,Returning,Personal,Economy,285,0,0.0 years,1.0,3894,1169,NOISE_368
5294.0,Male,67.0,nan,PERSONAL,Economy,190,0,0.0,1.0,9363,4456,NOISE_379
5295.0,Female,26.0,Returning,PERSONAL,Economy,293 years,11,18.0,1.0,3390,4732,NOISE_338
5296.0,Female,18.0,  Returning  ,  Personal  ,Economy,190,0,2.0,4.0,6783,1174,NOISE_994
5297.0,Female,64.0,Returning,Personal,Economy,351,0,0.0,105.0,7252,5042,NOISE_679
5298.0,Female,34.0,Returning,Personal,Economy,285,0,,1.0,7112,7461,NOISE_576
5299.0,Female,19.0,  Returning  ,Personal,Economy,190,2,0.0,3.0,3664,1420,NOISE_572
5300.0,Female,62.0,Returning,Personal,  Economy  ,293,0,0.0,1.0,4888,7395,NOISE_903
5301.0,Male,,Returning,  Personal  ,Economy,293,0,0.0,4.0,3149,8385,NOISE_423
5302.0,Female,43.0,  Returning  ,Personal,Economy,351,0,0.0,4.0,1912,1121,NOISE_683
5303.0,Female,53.0,Returning,  Personal  ,  Economy  ,383,0,0.0,5.0,2684,2804,NOISE_672
5304.0,Male,16.0,Returning,Personal,Economy,383,0,0.0,4.0,1103,8774,NOISE_916
5305.0,Male,57.0,Returning,Personal,  Economy  ,383,56,66.0,3.0,5050,7835,NOISE_124
5306.0,Male,65.0,Returning,  Personal  ,Economy,383,0,0.0,3.0,9767,9973,NOISE_184
5307.0,Female,66.0,RETURNING,  Personal  ,Economy,383,0,0.0,5.0,3020,6179,NOISE_305
5308.0,Male,21.0,Returning,  Personal  ,Economy,-351,0,0.0,5.0,1759,4501,NOISE_801
5309.0,Male,16.0,Returning,  Personal  ,  Economy  ,285,0,0.0,4.0,5874,5573,NOISE_979
5310.0,MALE,,Returning,  Business  ,Business,285,1,-0.0,1.0,1745,9354,NOISE_218
5311.0,Male,41.0,Returning,Business,Business,2257,0,0.0,2.0,2072,1422,NOISE_756
5312.0,Female,49.0,First-time,Business,Business,190,1,0.0,2.0,5407,8427,NOISE_610
5313.0,Female,33.0,nan,Business,Economy Plus,295,0,0.0,4.0,3085,6952,NOISE_359
5314.0,Male,59.0,Returning,Business,Economy Plus,190,0,0.0,4.0,2554,4585,NOISE_367
5315.0,M,55.0,Returning,Business,  Economy Plus  ,190,18,19.0,1.0,4949,9173,NOISE_635
5316.0,Female,56.0,Returning,Business,  Economy Plus  ,351,0,0.0,3.0,5326,7602,NOISE_315
5317.0,male,17.0,First-time,Business,Business,383,0,0.0,0.0,4168,3043,NOISE_674
5318.0,Female,19.0,Returning,BUSINESS,Economy Plus,383,18,41.0,2.0,7452,6854,NOISE_403
5319.0,Female,56.0,Returning,Personal,Economy Plus,295,0,0.0,5.0,7420,8466,NOISE_496
5320.0,Female,8.0,Returning,Personal,Economy Plus,285,0,0.0,4.0,1056,4112,NOISE_636
5321.0,Male,58.0,Returning,Personal,Economy Plus,383,0,0.0,1.0,3931,5407,NOISE_854
5322.0,Female,68.0,Returning,personal,Economy Plus,383,0,0.0,5.0,8848,6152,NOISE_625
5323.0,Female,14.0,Returning,Personal,Economy Plus,351,0,0.0,5.0,9449,8927,NOISE_716
5324.0,Male,38.0,First-time,Business,Business,812,19,21.0,,4775,9248,NOISE_508
5325.0,Male,53.0,  Returning  ,  business  ,Business,812,0,0.0,2.0,8112,2987,NOISE_898
5326.0,Female,42.0,  Returning  ,Business,Business,3004,5,14.0,5.0,9941,1328,NOISE_894
5327.0,Female,47.0,Returning,Business,Business,1671,0,0.0,3.0,7297,7996,NOISE_455
5328.0,Female,15.0,First-time,Business,Economy,733 years,0,0.0,4.0,3186,1033,NOISE_233
5329.0,Male,36.0,  Returning  ,  Personal  ,Business,812,0,0.0,2.0,1206,1087,NOISE_172
5330.0,M,31.0,nan,Personal,Business,812,0 years,0.0,1.0,1704,1884,NOISE_770
5331.0,Female,43.0,  Returning  ,Business,Business,1916 years,17,0.0,2.0,6570,1424,NOISE_489
5332.0,Female,28.0,RETURNING,  Business  ,Business,733,13,52.0,3.0,1929,7554,NOISE_238
5333.0,Female,47.0,Returning,Business,Business,812,124,112.0,5.0,5222,9480,NOISE_680
5334.0,Female,42,Returning,Business,Business,2616,60,38.0,3.0,8271,3888,NOISE_127
5335.0,Male,46.0,Returning,Business,Business,2749,0,0.0,1.0,7867,9645,NOISE_281
5336.0,MALE,,  Returning  ,Business,  Business  ,812,0,0,2.0,6260,1514,NOISE_625
5337.0,Female,,Returning,Business,Business,733,0,0.0,4.0,3938,3625,NOISE_632
5338.0,Female,56.0,Returning,BUSINESS,Business,2176,118,161.0,3.0,3094,8022,NOISE_535
5339.0,Female,50.0,returning,Business,Business,2559,2,7.0,5.0,3178,5690,NOISE_753
5340.0,Male,23.0,First-time,Business,  Economy  ,733,0,0.0,2.0,7489,9645,NOISE_268
5341.0,Female,40.0,Returning,Business,Business,785,247,286.0,1.0,8080,7026,NOISE_931
5342.0,Female,,  Returning  ,Business,Business,3277,11,21.0,3.0,5742,3541,NOISE_625
5343.0,Male,58.0,Returning,Business,Business,1721,0,0.0,3.0,7774,2612,NOISE_116
5344.0,Male,44.0,Returning,  Business  ,  Economy  ,785,32,37.0,5.0,2145,6354,NOISE_512
5345.0,MALE,60.0 years,nan,business,Business,2916,0,7.0,3.0,9934,5249,NOISE_370
5346.0,Female,26.0,Returning,Business,Economy,812,125,154.0,5.0,7213,6594,NOISE_830
5347.0,Female,57.0,Returning,Business,Business,3409,0,0.0,1.0,7035,2063,NOISE_438
5348.0,male,25.0,  First-time  ,Business,  Business  ,812,0,0.0,0.0,1188,6471,NOISE_765
5349.0,Female,29.0,  First-time  ,Business,  Business  ,812,0,0.0,-100.0,7891,1401,NOISE_163
5350.0,Male,46.0,Returning,Business,Business,1874,0,8.0 years,4.0,3484,2187,NOISE_982
5351.0,Male,32.0,First-time,  Business  ,Business,812,22,69.0,2.0,3241,9857,NOISE_539
5352.0,Male,23.0,Returning,Business,Business,2315,0,0.0,,1646,9803,NOISE_336
5353.0,Female,21.0,Returning,Business,  Business  ,733 years,24,71.0,1.0,8519,2563,NOISE_595
5354.0,male,37.0,Returning,Business,Business,2620,64,71.0,3.0,1250,4229,NOISE_935
5355.0,Male,48.0,First-time,BUSINESS,  Business  ,785,0,0.0,5.0,4352,5356,NOISE_567
5356.0,Male,,Returning,  Business  ,business,2335,0,0.0,4.0,4222,6094,NOISE_203
5357.0,Male,45.0,Returning,Business,  BUSINESS  ,2161,31,33.0,4.0,3389,5266,NOISE_168
5358.0,Male,51.0 years,Returning,Business,  Business  ,812,0,12.0,1.0,6714,7767,NOISE_166
5359.0,Male,47.0,Returning,Business,Business,2340,0,0.0,2.0,7095,7275,NOISE_653
5360.0,Female,49.0,First-time,Business,Economy,812,36,13.0,4.0,2227,5801,NOISE_351
5361.0,male,26.0,First-time,Business,  Economy  ,812,62,42.0,1.0,2848,9883,NOISE_196
5362.0,Female,20.0,Returning,business,Business,2037,0,0.0,1.0,8844,9326,NOISE_780
5363.0,Female,,Returning,Business,Business,3313,0,0.0,5.0,2425,8104,NOISE_385
5364.0,Male,24.0 years,First-time,Business,Business,785,0,1.0,0.0,6175,1770,NOISE_509
5365.0,Female,,Returning,Business,Business,812,0,0.0,2.0,9515,1280,NOISE_764
5366.0,Male,54.0,Returning,Business,economy,812,3,0.0,1.0,2856,5315,NOISE_488
5367.0,Female,44.0,Returning,Business,  Economy  ,785,0,29.0,3.0,3182,4711,NOISE_401
5368.0,Female,26.0,  Returning  ,  Business  ,  Economy  ,812,54,37.0,3.0,2556,8473,NOISE_452
5369.0,Female,18.0,First-time,Business,Business,812,0,0.0,0.0,2006,3949,NOISE_822
5370.0,Male,26.0,  First-time  ,Business,  Economy  ,785,0,0.0,3.0,3400,8073,NOISE_908
5371.0,Male,62.0,Returning,Business,Business,812,0,14.0,3.0,8936,1682,NOISE_633
5372.0,Female,47.0,  Returning  ,Business,Business,1616,0,0.0,3.0,4371,2999,NOISE_982
5373.0,Female,8.0,  First-time  ,Business,Economy,812,0,0.0,4.0,1702,1694,NOISE_319
5374.0,Female,59.0,returning,Business,Economy,785,3,31.0,2.0,6239,9807,NOISE_589
5375.0,M,17.0,First-time,Business,Economy,812,0,0.0,5.0,7046,4103,NOISE_593
5376.0,M,22.0,First-time,Business,Economy,812,0,0.0,3.0,6753,4511,NOISE_390
5377.0,male,55.0,Returning,Business,Business,3903,0,9.0,4.0,3679,9430,NOISE_755
5378.0,Male,35.0,  Returning  ,Business,Economy,785,14,0.0,4.0,7462,4619,NOISE_425
5379.0,Male,36.0,Returning,Business,Economy,412,0,0.0,1.0,7368,7968,NOISE_822
5380.0,Male,21.0,Returning,  Personal  ,  Economy  ,733,0,0.0,4.0,7670,6500,NOISE_231
5381.0,M,49.0,Returning,Personal,Economy,785 years,6,13.0,5.0,8647,1225,NOISE_656
5382.0,Male,17.0,Returning,PERSONAL,  Economy  ,733,0 years,0.0,4.0,5248,3221,NOISE_437
5383.0,Female,43.0,Returning,Personal,Economy,812,0,0.0,4.0,1665,5306,NOISE_557
5384.0,Female,-1.0,Returning,  Personal  ,Economy,733,0,0.0,1.0,1367,3784,NOISE_665
5385.0,MALE,64.0,Returning,Personal,Economy,812,47,59.0,4.0,2720,3431,NOISE_575
5386.0,Male,21.0,Returning,Personal,  Economy  ,812,0,0.0,3.0,3949,1439,NOISE_366
5387.0,Male,25.0,Returning,Personal,Economy,812,0,0.0,3.0,8525,8559,NOISE_298
5388.0,Male,33.0,Returning,Personal,  Economy  ,785,1,10.0,3.0,5070,2958,NOISE_205
5389.0,Male,13.0,Returning,  Personal  ,Economy,785,13,11.0,4.0,1368,1381,NOISE_209
5390.0,Male,31.0,Returning,  Personal  ,Economy,733,0,0.0,-100.0,3894,4864,NOISE_232
5391.0,Male,61.0,Returning,  Personal  ,Economy,812,0,0.0,1.0,5764,7690,NOISE_405
5392.0,male,47.0,Returning,Personal,Economy,785 years,0,17.0,4.0,6854,9095,NOISE_954
5393.0,Male,17.0,  Returning  ,Personal,  Economy  ,733,0,0.0,3.0,1240,1784,NOISE_133
5394.0,Female,27.0,nan,  Personal  ,  Economy  ,812,16,20.0,1.0,9544,7910,NOISE_916
5395.0,Female,10.0,Returning,Personal,  Economy  ,812,0,0.0,5.0,4548,7247,NOISE_669
5396.0,Male,45.0,Returning,Personal,  Economy  ,733,25,40.0,3.0,5308,1621,NOISE_469
5397.0,Male,37.0,Returning,Personal,Economy,812,27,38.0,1.0,1692,6666,NOISE_836
5398.0,M,7.0,  Returning  ,Personal,Economy,733,0,0.0,5.0,1725,2466,NOISE_166
5399.0,Female,61.0,  Returning  ,Personal,Economy,785,0,35.0,4.0,2261,9159,NOISE_602
5400.0,Female,23.0,  Returning  ,PERSONAL,Economy,812,31,24.0,1.0,6256,2346,NOISE_476
5401.0,Female,64.0,Returning,Personal,Economy,812,0,0.0,3.0,2772,5871,NOISE_911
5402.0,Female,58.0,Returning,Personal,  Economy  ,812,0,0.0,2.0,9470,1734,NOISE_651
5403.0,Female,64.0,Returning,Personal,Economy,733,0,0.0,5.0,6241,9515,NOISE_424
5404.0,Male,61.0,Returning,Personal,Economy,733,0,0.0,5.0,3726,3864,NOISE_547
5405.0,Female,59.0,  Returning  ,Personal,Economy,785,0,0.0,5.0,8566,5762,NOISE_969
5406.0,Male,53.0,  Returning  ,Personal,Economy,812,10,0.0,5.0,7604,4072,NOISE_327
5407.0,Male,47.0,nan,Personal,Economy,785,45,28.0,4.0,3932,4431,NOISE_469
5408.0,Male,33.0,Returning,Personal,economy,812,0,0.0,4.0,7651,5466,NOISE_645
5409.0,Female,26.0,Returning,Personal,Economy,785,0,0.0,5.0,1489,9948,NOISE_512
5410.0,Female,,Returning,  Personal  ,Economy,785,0,7.0,4.0,1617,4772,NOISE_973
5411.0,Male,9.0,nan,personal,Economy,785,0,,5.0,2654,3425,NOISE_520
5412.0,Female,54.0,Returning,Business,Business,812,0,0.0,4.0,8095,8117,NOISE_313
5413.0,Male,29.0,Returning,Business,  Economy Plus  ,812,0,22.0,5.0,6175,7639,NOISE_665
5414.0,Male,57.0,Returning,  Business  ,Business,2653,0,0.0,4.0,8152,8036,NOISE_292
5415.0,Male,65.0,First-time,Business,Business,589,0,0.0,4.0,4170,8091,NOISE_735
5416.0,male,57.0,Returning,Business,Business,589,1,0.0,1.0,3874,7479,NOISE_868
5417.0,Male,46.0,Returning,  Business  ,Business,589 years,0,0.0,3.0,5301,1703,NOISE_524
5418.0,Male,40.0,First-time,Business,  Business  ,589,21,6.0,3.0,5248,1698,NOISE_326
5419.0,Male,19.0,Returning,Business,Business,1787,0 years,0.0,5.0,6707,7712,NOISE_418
5420.0,Female,,First-time,Business,Economy,589,20,0.0,0.0,6392,9516,NOISE_150
5421.0,Male,30.0,Returning,Personal,Economy,589,8,1.0,5.0,3083,2416,NOISE_786
5422.0,Male,52.0,  Returning  ,Personal,Economy,589 years,0,0.0,4.0,7697,9350,NOISE_228
5423.0,Female,35.0,nan,Personal,Economy Plus,589,0,0.0,4.0,7264,1487,NOISE_122
5424.0,Male,25.0,Returning,Business,Economy Plus,589 years,5,7.0,3.0,3306,7338,NOISE_862
5425.0,Female,56.0,nan,Business,Business,3668,0,9.0,5.0,9459,4111,NOISE_401
5426.0,Male,52.0,returning,Personal,Business,265,33,28.0,2.0,1174,8119,NOISE_392
5427.0,Female,,Returning,Business,Business,1733,0,0.0,0.0,7443,7571,NOISE_344
5428.0,Female,26.0,First-time,  Business  ,Business,-265,13,22.0,0.0,8973,6544,NOISE_984
5429.0,Male,43.0,returning,Business,Business,265,209,224.0,5.0,9076,6202,NOISE_193
5430.0,Male,-100.0,nan,Business,Business,265,0,0.0,2.0,2670,1702,NOISE_286
5431.0,Female,42.0,  Returning  ,Business,Business,265,0,0.0,2.0,5212,9674,NOISE_783
5432.0,Male,76.0,Returning,Business,Business,265,35,25.0,4.0,7220,7241,NOISE_734
5433.0,Female,,Returning,  Business  ,Business,2509,0,25.0 years,2.0,5713,2197,NOISE_934
5434.0,Female,24.0,First-time,Business,Economy,265,0,0.0,2.0,5588,5356,NOISE_506
5435.0,Female,47.0,  Returning  ,BUSINESS,Business,287,11,1.0,0.0,2807,2383,NOISE_905
5436.0,MALE,51.0,Returning,business,BUSINESS,265,0,0.0,2.0,5490,5398,NOISE_575
5437.0,Female,38.0,  Returning  ,Business,Business,1668,23,12.0,4.0,3346,6838,NOISE_853
5438.0,Male,32.0,First-time,  Business  ,Business,265,0,0.0,2.0,2557,2086,NOISE_926
5439.0,Female,43.0,  Returning  ,Business,Business,265,0,17.0,4.0,6346,5801,NOISE_760
5440.0,Male,37.0,First time,Business,Economy,265,0 years,0.0,2.0,3683,9244,NOISE_141
5441.0,Male,,Returning,  business  ,Business,1561,0 years,23.0 years,5.0,6669,1784,NOISE_436
5442.0,Female,23.0,FirstTime,  Business  ,  Business  ,265,0,0.0,0.0,4923,4828,NOISE_257
5443.0,Female,23.0,First-time,Business,Business,265,0,6.0,4.0,8020,7641,NOISE_258
5444.0,male,37.0,  Returning  ,  BUSINESS  ,Business,2428,0,0.0,1.0,6695,7790,NOISE_396
5445.0,Female,44.0,Returning,Business,Business,3594,7,13.0,3.0,6979,2972,NOISE_251
5446.0,male,38.0,  Returning  ,Business,Business,265,0,0.0,5.0,9201,5103,NOISE_144
5447.0,Male,,First-time,Business,BUSINESS,265,127,195.0,2.0,3082,9183,NOISE_769
5448.0,Male,24.0,Returning,Business,Business,1809,0,0.0,3.0,5413,4121,NOISE_376
5449.0,Female,121.0,First-time,Business,Business,265,124,150.0,,8780,7394,NOISE_680
5450.0,Female,57.0,nan,Business,Business,2043,31,17.0,2.0,5394,5706,NOISE_342
5451.0,Male,52.0,returning,  BUSINESS  ,Business,265,97,123,4.0,9653,3094,NOISE_637
5452.0,Male,20.0,  First-time  ,Business,  Economy  ,265,25,72.0,-1.0,4525,2832,NOISE_106
5453.0,Male,26.0,First time,Business,Economy,265,0,12.0,3.0,4385,7219,NOISE_416
5454.0,M,26.0,First time,Business,Economy,265 years,0,6.0,4.0,2877,9556,NOISE_104
5455.0,Female,42.0,Returning,  Business  ,Business,3257 years,0,0.0,1.0,6519,4259,NOISE_684
5456.0,Female,18.0,Returning,  Business  ,  Business  ,265,0,0.0,3.0,3051,5746,NOISE_959
5457.0,Female,35.0,Returning,  Business  ,Business,1958,62,71.0,0.0,9704,6125,NOISE_560
5458.0,Female,40.0,Returning,Business,Economy,265,0,0.0,5.0,5195,3057,NOISE_616
5459.0,Male,40.0,Returning,Business,  Economy  ,265,17,16.0,3.0,6976,1472,NOISE_208
5460.0,Female,57.0,RETURNING,Personal,  Economy  ,265,0,0.0,5.0,7146,7560,NOISE_856
5461.0,Male,47.0,Returning,Personal,Economy,265 years,0,0.0,3.0,4563,8196,NOISE_604
5462.0,Female,16.0,Returning,Personal,ECONOMY,265,0,0.0,4.0,9564,7960,NOISE_113
5463.0,Female,15.0,Returning,Personal,Economy,265,0,0.0,5.0,6986,5054,NOISE_707
5464.0,Male,41.0,Returning,Personal,Economy,287,52,48.0,2.0,7924,3982,NOISE_141
5465.0,Female,10.0,Returning,Personal,Economy,265,0,4.0,2.0,2879,1344,NOISE_758
5466.0,Male,15.0,Returning,Personal,Economy,287,0,0.0,1.0,2090,1711,NOISE_284
5467.0,Male,55.0,Returning,PERSONAL,Economy,265,0,0.0,4.0,6806,8078,NOISE_822
5468.0,Male,13.0,nan,Personal,  Economy  ,265,59,61.0,2.0,3559,4370,NOISE_459
5469.0,M,10.0,Returning,Personal,economy,287,159,180.0,,6524,6573,NOISE_755
5470.0,Male,121.0,Returning,personal,Economy,265,6,14.0,3.0,7733,8498,NOISE_883
5471.0,Male,33.0,Returning,PERSONAL,Economy,265,389,378.0,5.0,4053,9256,NOISE_498
5472.0,Male,24,  Returning  ,  Personal  ,  Economy  ,265,0,9,3.0,4692,5142,NOISE_994
5473.0,Female,44.0,Returning,  Personal  ,Economy,265,0,0.0,2.0,8912,8651,NOISE_442
5474.0,Female,41.0,Returning,Personal,Economy,265,0,0.0,2.0,4434,5975,NOISE_445
5475.0,Female,68.0,Returning,Personal,Economy,265,0,0.0,3.0,3924,9217,NOISE_347
5476.0,male,10.0,Returning,Personal,Economy,265,0,0.0 years,5.0,5515,6088,NOISE_636
5477.0,Female,54.0 years,Returning,Business,  Business  ,287,41,27.0,5.0,9753,5542,NOISE_376
5478.0,Female,42.0,RETURNING,Business,Economy Plus,265,215,189.0,3.0,6990,5246,NOISE_109
5479.0,Female,32.0,Returning,Personal,Economy Plus,265,0,4.0,3.0,5558,1373,NOISE_749
5480.0,Male,60.0,  Returning  ,  Personal  ,Economy plus,265,0,32.0,1.0,5740,7248,NOISE_127
5481.0,Male,,Returning,Personal,Economy Plus,265,70,107.0,4.0,2932,3199,NOISE_502
5482.0,MALE,,nan,business,Business,-910,0,0.0,1.0,5220,5346,NOISE_194
5483.0,Female,45.0,Returning,  Business  ,Business,1801,0,0.0,1.0,9825,1889,NOISE_877
5484.0,Male,220.0,  First-time  ,  Business  ,Business,910,7,3.0,105.0,3940,8645,NOISE_675
5485.0,Male,48.0,Returning,Business,  Business  ,3331,0,0.0,1.0,8811,6912,NOISE_490
5486.0,Female,8.0,Returning,  Business  ,Business,910,0,19.0 years,4.0,5181,3551,NOISE_489
5487.0,Male,39.0,Returning,Business,Business,2040,0,0.0,3.0,9303,1084,NOISE_936
5488.0,Female,45.0,Returning,Business,Business,910,0,2.0,4.0,6324,8671,NOISE_662
5489.0,Male,51.0,Returning,Business,Business,3306,0,6.0,3.0,1027,2908,NOISE_310
5490.0,Male,32.0,Returning,BUSINESS,Economy,910,0,0.0,1.0,8571,5929,NOISE_645
5491.0,Male,42.0,Returning,Business,Business,3314,0,0.0,3.0,1438,8319,NOISE_557
5492.0,Female,20.0 years,returning,Business,Business,948,0,0.0,1.0,3572,5828,NOISE_697
5493.0,Female,48.0,Returning,Business,Business,2589,0,0.0,4.0,7287,4261,NOISE_926
5494.0,Female,34.0,Returning,Business,  Business  ,910,0,0.0,2.0,8855,5618,NOISE_154
5495.0,Male,49.0,  Returning  ,Business,Business,3580,0,0.0,4.0,3870,9733,NOISE_402
5496.0,Male,27.0,  First-time  ,Business,Business,910,0,0.0,0.0,9598,1148,NOISE_963
5497.0,M,51.0,Returning,Business,Business,910,0,0.0,3.0,7340,7724,NOISE_422
5498.0,Male,15.0,  First-time  ,Business,  Economy  ,910,9,15.0,2.0,5552,8698,NOISE_729
5499.0,male,53.0,Returning,Business,Business,3361,0,0.0,2.0,9040,5103,NOISE_646
5500.0,M,25.0,First-time,Business,Economy,948,0,1.0,5.0,3152,7299,NOISE_868
5501.0,Male,,RETURNING,Business,Business,548,0,0.0,4.0,4568,7810,NOISE_273
5502.0,Female,16.0,Returning,Business,Business,3895,0,4.0,2.0,4195,6932,NOISE_605
5503.0,Female,67.0,  Returning  ,Personal,Economy,948,18,24.0,0.0,3801,7749,NOISE_891
5504.0,Female,18.0,Returning,Personal,Economy,910,0,0.0,4.0,5256,7267,NOISE_765
5505.0,Male,67.0 years,Returning,Personal,Economy,948,0,0.0,2.0,2008,6815,NOISE_983
5506.0,Female,36.0,  Returning  ,  Personal  ,Economy,948,0,0.0,3.0,2436,3909,NOISE_659
5507.0,Female,46.0,nan,Business,Business,948,0 years,0.0,1.0,3998,4071,NOISE_342
5508.0,Female,49.0,Returning,Business,  Business  ,2306,0,0.0,5.0,9359,8747,NOISE_338
5509.0,Male,8.0,Returning,business,Economy Plus,948,0,0.0,3.0,5788,4656,NOISE_605
5510.0,Male,42.0,Returning,  Business  ,Business,910,0,4.0,6.0,5393,7037,NOISE_584
5511.0,Female,121.0,Returning,Business,Business,3455,0,0.0,1.0,6069,5393,NOISE_142
5512.0,Male,53.0,Returning,  Business  ,  Business  ,431,6,11.0,2.0,8453,6736,NOISE_509
5513.0,Female,60.0,nan,Business,Business,2679,6,0.0,3.0,6553,9817,NOISE_417
5514.0,male,46.0,nan,Business,  Business  ,2233,0,0.0,1.0,3767,7523,NOISE_574
5515.0,Male,49,Returning,Business,Business,431,0,0.0,5.0,7596,4579,NOISE_509
5516.0,Male,25.0,First-time,Business,  Business  ,404,6,11.0,0.0,1211,5542,NOISE_730
5517.0,Male,44.0,Returning,Business,  Business  ,2975,0,0.0,1.0,1628,7020,NOISE_473
5518.0,Female,24.0,First-time,Business,Business,404,0,0.0,2.0,8353,1819,NOISE_751
5519.0,male,38.0,nan,  Business  ,  Business  ,3522,5 years,15.0,5.0,2229,2509,NOISE_430
5520.0,Male,75.0,Returning,Business,Business,2350,0,7.0,3.0,5441,8579,NOISE_701
5521.0,M,49.0,Returning,Business,Business,3095,0,1.0,1.0,7694,7419,NOISE_779
5522.0,Male,26.0,  First-time  ,Business,  Business  ,404,0,0.0,0.0,8615,7618,NOISE_252
5523.0,Male,50.0,Returning,Business,Business,2593 years,33,32.0,1.0,8821,3109,NOISE_962
5524.0,Male,,FirstTime,Business,Economy,431,0,0.0 years,,6968,9709,NOISE_736
5525.0,Female,19.0,First-time,Business,  economy  ,431,103,242.0,1.0,3989,3049,NOISE_667
5526.0,Female,67.0,Returning,Business,Economy,404,0,0.0,,9484,1946,NOISE_917
5527.0,Male,39.0,nan,Business,  Business  ,404,0,0.0,3.0,8037,3698,NOISE_889
5528.0,male,,Returning,Business,  Business  ,3138,0,0.0,1.0,6475,3798,NOISE_775
5529.0,Male,39.0,First time,  Business  ,Economy,431,0,0.0,3.0,2202,4542,NOISE_524
5530.0,Male,62.0,  Returning  ,  Business  ,Economy,404,92,76.0,4.0,5420,3772,NOISE_841
5531.0,Female,35.0,  Returning  ,BUSINESS,Economy,431,0,0.0,1.0,7577,1443,NOISE_445
